city,month_num,month,weekday_num,weekday,avg_price,availability_rate
newyork,2,Feb,6,Sun,309.0010203800226,0.4586608201649155
newyork,3,Mar,0,Mon,309.0010203800226,0.4658448470808858
newyork,3,Mar,1,Tue,309.0010203800226,0.47604864730702406
newyork,3,Mar,2,Wed,309.0010203800226,0.4511458591875569
newyork,3,Mar,3,Thu,309.0010203800226,0.4540415322247042
newyork,3,Mar,4,Fri,309.0010203800226,0.45668900471581036
newyork,3,Mar,5,Sat,309.0010203800226,0.45839883069964976
newyork,3,Mar,6,Sun,309.0010203800226,0.46853368632966547
newyork,4,Apr,0,Mon,309.0010203800226,0.45591682523923777
newyork,4,Apr,1,Tue,309.0010203800226,0.45801274096136346
newyork,4,Apr,2,Wed,309.0010203800226,0.47653125947988195
newyork,4,Apr,3,Thu,309.0010203800226,0.4659551584346819
newyork,4,Apr,4,Fri,309.0010203800226,0.46231488375941093
newyork,4,Apr,5,Sat,291.5582105339071,0.4263443832784442
newyork,4,Apr,6,Sun,332.4448522278989,0.4125978141369721
newyork,5,May,0,Mon,278.8030958927569,0.38138278135614184
newyork,5,May,1,Tue,388.4392069492077,0.4676946954714997
newyork,5,May,2,Wed,309.0010203800226,0.45492402305507296
newyork,5,May,3,Thu,309.0010203800226,0.45892280963018117
newyork,5,May,4,Fri,309.0010203800226,0.4809850803893991
newyork,5,May,5,Sat,309.0010203800226,0.4655966465348446
newyork,5,May,6,Sun,309.0010203800226,0.4564270152505447
newyork,6,Jun,0,Mon,309.0010203800226,0.48353603044593363
newyork,6,Jun,1,Tue,309.0010203800226,0.46492098949284355
newyork,6,Jun,2,Wed,309.0010203800226,0.45626154821985054
newyork,6,Jun,3,Thu,275.49912985522275,0.38561298922501575
newyork,6,Jun,4,Fri,406.7733952885239,0.4994326777609682
newyork,6,Jun,5,Sat,309.0010203800226,0.4552549571164612
newyork,6,Jun,6,Sun,309.0010203800226,0.46121177022145005
newyork,7,Jul,0,Mon,309.0010203800226,0.4559719809161358
newyork,7,Jul,1,Tue,309.0010203800226,0.462397617274758
newyork,7,Jul,2,Wed,309.0010203800226,0.48476324425691514
newyork,7,Jul,3,Thu,309.0010203800226,0.4652795013926808
newyork,7,Jul,4,Fri,309.0010203800226,0.456220181462177
newyork,7,Jul,5,Sat,275.49912985522275,0.4017106676046951
newyork,7,Jul,6,Sun,406.7733952885239,0.49921655500324186
newyork,8,Aug,0,Mon,309.0010203800226,0.45693720526185155
newyork,8,Aug,1,Tue,275.49912985522275,0.4050338801051579
newyork,8,Aug,2,Wed,406.7733952885239,0.4988923708666523
newyork,8,Aug,3,Thu,309.0010203800226,0.456220181462177
newyork,8,Aug,4,Fri,309.0010203800226,0.46297675188218745
newyork,8,Aug,5,Sat,309.0010203800226,0.4847770331761396
newyork,8,Aug,6,Sun,309.0010203800226,0.4670444830534183
newyork,9,Sep,0,Mon,309.0010203800226,0.4628664405283914
newyork,9,Sep,1,Tue,309.0010203800226,0.48299826259617773
newyork,9,Sep,2,Wed,309.0010203800226,0.4680648630760321
newyork,9,Sep,3,Thu,309.0010203800226,0.4570475166156477
newyork,9,Sep,4,Fri,275.49912985522275,0.4030436553486133
newyork,9,Sep,5,Sat,406.7733952885239,0.49878430948778907
newyork,9,Sep,6,Sun,309.0010203800226,0.456192603623728
newyork,10,Oct,0,Mon,308.03019849418206,0.5000136892539356
newyork,10,Oct,1,Tue,309.0010203800226,0.45588924740078873
newyork,10,Oct,2,Wed,309.0010203800226,0.46234246159785997
newyork,10,Oct,3,Thu,309.0010203800226,0.4838255977496484
newyork,10,Oct,4,Fri,309.0010203800226,0.467982129560685
newyork,10,Oct,5,Sat,309.0010203800226,0.4575301287885056
newyork,10,Oct,6,Sun,309.3253748122483,0.4033965776209213
newyork,11,Nov,0,Mon,309.0010203800226,0.46737541711480657
newyork,11,Nov,1,Tue,309.0010203800226,0.45755770662695455
newyork,11,Nov,2,Wed,309.0010203800226,0.4091172333912468
newyork,11,Nov,3,Thu,309.0010203800226,0.5038746863020876
newyork,11,Nov,4,Fri,309.0010203800226,0.45384848735556105
newyork,11,Nov,5,Sat,309.0010203800226,0.46145997076749123
newyork,11,Nov,6,Sun,309.0010203800226,0.488265629739941
newyork,12,Dec,0,Mon,309.0010203800226,0.46168059347508345
newyork,12,Dec,1,Tue,309.0010203800226,0.4892446430048813
newyork,12,Dec,2,Wed,309.0010203800226,0.466658393315132
newyork,12,Dec,3,Thu,309.0010203800226,0.45730950608091336
newyork,12,Dec,4,Fri,309.0010203800226,0.41058805144186133
newyork,12,Dec,5,Sat,309.0010203800226,0.5029094619563719
newyork,12,Dec,6,Sun,309.0010203800226,0.4513389040567
